slot_index,clock_time,signal_id,detector_role,direction,movement,median_count,selected_window
63,5:15:00,7142,external_origin,W,L,1.000000,0
63,5:15:00,7142,external_origin,W,T,4.000000,0
63,5:15:00,7142,external_origin,W,R,0.000000,0
63,5:15:00,7142,external_origin,N,L,1.000000,0
63,5:15:00,7142,external_origin,N,T,7.000000,0
63,5:15:00,7142,external_origin,N,TR,4.000000,0
63,5:15:00,7142,external_origin,S,L,0.000000,0
63,5:15:00,7142,external_origin,S,T,2.000000,0
63,5:15:00,7142,external_origin,S,TR,2.000000,0
64,5:20:00,7243,external_origin,E,L,0.000000,0
64,5:20:00,7243,external_origin,E,T,12.000000,0
64,5:20:00,7243,external_origin,E,TR,2.000000,0
64,5:20:00,7243,internal_destination,W,T,4.000000,0
64,5:20:00,7243,internal_destination,W,TR,1.000000,0
64,5:20:00,7243,external_origin,N,L,0.000000,0
64,5:20:00,7243,external_origin,N,TR,1.000000,0
64,5:20:00,7243,external_origin,S,L,0.000000,0
64,5:20:00,7243,external_origin,S,TR,1.000000,0
64,5:20:00,7142,internal_destination,E,L,0.000000,0
64,5:20:00,7142,internal_destination,E,T,14.000000,0
64,5:20:00,7142,internal_destination,E,R,1.000000,0
64,5:20:00,7142,external_origin,W,L,1.000000,0
64,5:20:00,7142,external_origin,W,T,5.000000,0
64,5:20:00,7142,external_origin,W,R,1.000000,0
64,5:20:00,7142,external_origin,N,L,1.000000,0
64,5:20:00,7142,external_origin,N,T,8.000000,0
64,5:20:00,7142,external_origin,N,TR,4.000000,0
64,5:20:00,7142,external_origin,S,L,0.000000,0
64,5:20:00,7142,external_origin,S,T,2.000000,0
64,5:20:00,7142,external_origin,S,TR,3.000000,0
65,5:25:00,7243,external_origin,E,L,0.000000,0
65,5:25:00,7243,external_origin,E,T,14.000000,0
65,5:25:00,7243,external_origin,E,TR,3.000000,0
65,5:25:00,7243,internal_destination,W,T,6.000000,0
65,5:25:00,7243,internal_destination,W,TR,1.000000,0
65,5:25:00,7243,external_origin,N,L,0.000000,0
65,5:25:00,7243,external_origin,N,TR,1.000000,0
65,5:25:00,7243,external_origin,S,L,0.000000,0
65,5:25:00,7243,external_origin,S,TR,1.000000,0
65,5:25:00,7142,internal_destination,E,L,1.000000,0
65,5:25:00,7142,internal_destination,E,T,13.000000,0
65,5:25:00,7142,internal_destination,E,R,1.000000,0
65,5:25:00,7142,external_origin,W,L,1.000000,0
65,5:25:00,7142,external_origin,W,T,4.000000,0
65,5:25:00,7142,external_origin,W,R,0.000000,0
65,5:25:00,7142,external_origin,N,L,1.000000,0
65,5:25:00,7142,external_origin,N,T,10.000000,0
65,5:25:00,7142,external_origin,N,TR,5.000000,0
65,5:25:00,7142,external_origin,S,L,0.000000,0
65,5:25:00,7142,external_origin,S,T,2.000000,0
65,5:25:00,7142,external_origin,S,TR,4.000000,0
66,5:30:00,7243,external_origin,E,L,0.000000,0
66,5:30:00,7243,external_origin,E,T,22.000000,0
66,5:30:00,7243,external_origin,E,TR,4.000000,0
66,5:30:00,7243,internal_destination,W,T,7.000000,0
66,5:30:00,7243,internal_destination,W,TR,1.000000,0
66,5:30:00,7243,external_origin,N,L,0.000000,0
66,5:30:00,7243,external_origin,N,TR,1.000000,0
66,5:30:00,7243,external_origin,S,L,0.000000,0
66,5:30:00,7243,external_origin,S,TR,1.000000,0
66,5:30:00,7142,internal_destination,E,L,2.000000,0
66,5:30:00,7142,internal_destination,E,T,19.000000,0
66,5:30:00,7142,internal_destination,E,R,1.000000,0
66,5:30:00,7142,external_origin,W,L,1.000000,0
66,5:30:00,7142,external_origin,W,T,6.000000,0
66,5:30:00,7142,external_origin,W,R,1.000000,0
66,5:30:00,7142,external_origin,N,L,2.000000,0
66,5:30:00,7142,external_origin,N,T,11.000000,0
66,5:30:00,7142,external_origin,N,TR,5.000000,0
66,5:30:00,7142,external_origin,S,L,0.000000,0
66,5:30:00,7142,external_origin,S,T,2.000000,0
66,5:30:00,7142,external_origin,S,TR,3.000000,0
67,5:35:00,7243,external_origin,E,L,0.000000,0
67,5:35:00,7243,external_origin,E,T,23.000000,0
67,5:35:00,7243,external_origin,E,TR,5.000000,0
67,5:35:00,7243,internal_destination,W,T,8.000000,0
67,5:35:00,7243,internal_destination,W,TR,2.000000,0
67,5:35:00,7243,external_origin,N,L,0.000000,0
67,5:35:00,7243,external_origin,N,TR,1.000000,0
67,5:35:00,7243,external_origin,S,L,0.000000,0
67,5:35:00,7243,external_origin,S,TR,1.000000,0
67,5:35:00,7142,internal_destination,E,L,2.000000,0
67,5:35:00,7142,internal_destination,E,T,24.000000,0
67,5:35:00,7142,internal_destination,E,R,2.000000,0
67,5:35:00,7142,external_origin,W,L,2.000000,0
67,5:35:00,7142,external_origin,W,T,8.000000,0
67,5:35:00,7142,external_origin,W,R,1.000000,0
67,5:35:00,7142,external_origin,N,L,3.000000,0
67,5:35:00,7142,external_origin,N,T,13.000000,0
67,5:35:00,7142,external_origin,N,TR,6.000000,0
67,5:35:00,7142,external_origin,S,L,0.000000,0
67,5:35:00,7142,external_origin,S,T,2.000000,0
67,5:35:00,7142,external_origin,S,TR,3.000000,0
68,5:40:00,7243,external_origin,E,L,0.000000,0
68,5:40:00,7243,external_origin,E,T,23.000000,0
68,5:40:00,7243,external_origin,E,TR,5.000000,0
68,5:40:00,7243,internal_destination,W,T,7.000000,0
68,5:40:00,7243,internal_destination,W,TR,1.000000,0
68,5:40:00,7243,external_origin,N,L,0.000000,0
68,5:40:00,7243,external_origin,N,TR,2.000000,0
68,5:40:00,7243,external_origin,S,L,0.000000,0
68,5:40:00,7243,external_origin,S,TR,1.000000,0
68,5:40:00,7142,internal_destination,E,L,2.000000,0
68,5:40:00,7142,internal_destination,E,T,25.000000,0
68,5:40:00,7142,internal_destination,E,R,2.000000,0
68,5:40:00,7142,external_origin,W,L,2.000000,0
68,5:40:00,7142,external_origin,W,T,8.000000,0
68,5:40:00,7142,external_origin,W,R,2.000000,0
68,5:40:00,7142,external_origin,N,L,4.000000,0
68,5:40:00,7142,external_origin,N,T,23.000000,0
68,5:40:00,7142,external_origin,N,TR,10.000000,0
68,5:40:00,7142,external_origin,S,L,1.000000,0
68,5:40:00,7142,external_origin,S,T,4.000000,0
68,5:40:00,7142,external_origin,S,TR,4.000000,0
69,5:45:00,7243,external_origin,E,L,1.000000,0
69,5:45:00,7243,external_origin,E,T,29.000000,0
69,5:45:00,7243,external_origin,E,TR,7.000000,0
69,5:45:00,7243,internal_destination,W,T,10.000000,0
69,5:45:00,7243,internal_destination,W,TR,2.000000,0
69,5:45:00,7243,external_origin,N,L,0.000000,0
69,5:45:00,7243,external_origin,N,TR,1.000000,0
69,5:45:00,7243,external_origin,S,L,0.000000,0
69,5:45:00,7243,external_origin,S,TR,2.000000,0
69,5:45:00,7142,internal_destination,E,L,2.000000,0
69,5:45:00,7142,internal_destination,E,T,25.000000,0
69,5:45:00,7142,internal_destination,E,R,3.000000,0
69,5:45:00,7142,external_origin,W,L,1.000000,0
69,5:45:00,7142,external_origin,W,T,8.000000,0
69,5:45:00,7142,external_origin,W,R,1.000000,0
69,5:45:00,7142,external_origin,N,L,5.000000,0
69,5:45:00,7142,external_origin,N,T,25.000000,0
69,5:45:00,7142,external_origin,N,TR,10.000000,0
69,5:45:00,7142,external_origin,S,L,1.000000,0
69,5:45:00,7142,external_origin,S,T,3.000000,0
69,5:45:00,7142,external_origin,S,TR,4.000000,0
70,5:50:00,7243,external_origin,E,L,1.000000,0
70,5:50:00,7243,external_origin,E,T,33.000000,0
70,5:50:00,7243,external_origin,E,TR,7.000000,0
70,5:50:00,7243,internal_destination,W,T,12.000000,0
70,5:50:00,7243,internal_destination,W,TR,2.000000,0
70,5:50:00,7243,external_origin,N,L,0.000000,0
70,5:50:00,7243,external_origin,N,TR,2.000000,0
70,5:50:00,7243,external_origin,S,L,0.000000,0
70,5:50:00,7243,external_origin,S,TR,1.000000,0
70,5:50:00,7142,internal_destination,E,L,3.000000,0
70,5:50:00,7142,internal_destination,E,T,35.000000,0
70,5:50:00,7142,internal_destination,E,R,3.000000,0
70,5:50:00,7142,external_origin,W,L,1.000000,0
70,5:50:00,7142,external_origin,W,T,11.000000,0
70,5:50:00,7142,external_origin,W,R,1.000000,0
70,5:50:00,7142,external_origin,N,L,6.000000,0
70,5:50:00,7142,external_origin,N,T,25.000000,0
70,5:50:00,7142,external_origin,N,TR,12.000000,0
70,5:50:00,7142,external_origin,S,L,1.000000,0
70,5:50:00,7142,external_origin,S,T,3.000000,0
70,5:50:00,7142,external_origin,S,TR,4.000000,0
71,5:55:00,7243,external_origin,E,L,1.000000,0
71,5:55:00,7243,external_origin,E,T,28.000000,0
71,5:55:00,7243,external_origin,E,TR,7.000000,0
71,5:55:00,7243,internal_destination,W,T,9.000000,0
71,5:55:00,7243,internal_destination,W,TR,2.000000,0
71,5:55:00,7243,external_origin,N,L,0.000000,0
71,5:55:00,7243,external_origin,N,TR,3.000000,0
71,5:55:00,7243,external_origin,S,L,2.000000,0
71,5:55:00,7243,external_origin,S,TR,2.000000,0
71,5:55:00,7142,internal_destination,E,L,4.000000,0
71,5:55:00,7142,internal_destination,E,T,28.000000,0
71,5:55:00,7142,internal_destination,E,R,2.000000,0
71,5:55:00,7142,external_origin,W,L,2.000000,0
71,5:55:00,7142,external_origin,W,T,9.000000,0
71,5:55:00,7142,external_origin,W,R,3.000000,0
71,5:55:00,7142,external_origin,N,L,3.000000,0
71,5:55:00,7142,external_origin,N,T,20.000000,0
71,5:55:00,7142,external_origin,N,TR,10.000000,0
71,5:55:00,7142,external_origin,S,L,1.000000,0
71,5:55:00,7142,external_origin,S,T,4.000000,0
71,5:55:00,7142,external_origin,S,TR,6.000000,0
72,6:00:00,7243,external_origin,E,L,0.000000,0
72,6:00:00,7243,external_origin,E,T,25.000000,0
72,6:00:00,7243,external_origin,E,TR,7.000000,0
72,6:00:00,7243,internal_destination,W,T,8.000000,0
72,6:00:00,7243,internal_destination,W,TR,3.000000,0
72,6:00:00,7243,external_origin,N,L,0.000000,0
72,6:00:00,7243,external_origin,N,TR,3.000000,0
72,6:00:00,7243,external_origin,S,L,0.000000,0
72,6:00:00,7243,external_origin,S,TR,2.000000,0
72,6:00:00,7142,internal_destination,E,L,3.000000,0
72,6:00:00,7142,internal_destination,E,T,24.000000,0
72,6:00:00,7142,internal_destination,E,R,2.000000,0
72,6:00:00,7142,external_origin,W,L,2.000000,0
72,6:00:00,7142,external_origin,W,T,9.000000,0
72,6:00:00,7142,external_origin,W,R,2.000000,0
72,6:00:00,7142,external_origin,N,L,3.000000,0
72,6:00:00,7142,external_origin,N,T,27.000000,0
72,6:00:00,7142,external_origin,N,TR,12.000000,0
72,6:00:00,7142,external_origin,S,L,1.000000,0
72,6:00:00,7142,external_origin,S,T,3.000000,0
72,6:00:00,7142,external_origin,S,TR,6.000000,0
73,6:05:00,7243,external_origin,E,L,0.000000,0
73,6:05:00,7243,external_origin,E,T,26.000000,0
73,6:05:00,7243,external_origin,E,TR,6.000000,0
73,6:05:00,7243,internal_destination,W,T,8.000000,0
73,6:05:00,7243,internal_destination,W,TR,3.000000,0
73,6:05:00,7243,external_origin,N,L,0.000000,0
73,6:05:00,7243,external_origin,N,TR,3.000000,0
73,6:05:00,7243,external_origin,S,L,1.000000,0
73,6:05:00,7243,external_origin,S,TR,1.000000,0
73,6:05:00,7142,internal_destination,E,L,4.000000,0
73,6:05:00,7142,internal_destination,E,T,24.000000,0
73,6:05:00,7142,internal_destination,E,R,2.000000,0
73,6:05:00,7142,external_origin,W,L,2.000000,0
73,6:05:00,7142,external_origin,W,T,8.000000,0
73,6:05:00,7142,external_origin,W,R,2.000000,0
73,6:05:00,7142,external_origin,N,L,3.000000,0
73,6:05:00,7142,external_origin,N,T,27.000000,0
73,6:05:00,7142,external_origin,N,TR,12.000000,0
73,6:05:00,7142,external_origin,S,L,1.000000,0
73,6:05:00,7142,external_origin,S,T,4.000000,0
73,6:05:00,7142,external_origin,S,TR,6.000000,0
74,6:10:00,7243,external_origin,E,L,0.000000,0
74,6:10:00,7243,external_origin,E,T,32.000000,0
74,6:10:00,7243,external_origin,E,TR,7.000000,0
74,6:10:00,7243,internal_destination,W,T,10.000000,0
74,6:10:00,7243,internal_destination,W,TR,3.000000,0
74,6:10:00,7243,external_origin,N,L,0.000000,0
74,6:10:00,7243,external_origin,N,TR,3.000000,0
74,6:10:00,7243,external_origin,S,L,2.000000,0
74,6:10:00,7243,external_origin,S,TR,2.000000,0
74,6:10:00,7142,internal_destination,E,L,3.000000,0
74,6:10:00,7142,internal_destination,E,T,26.000000,0
74,6:10:00,7142,internal_destination,E,R,2.000000,0
74,6:10:00,7142,external_origin,W,L,1.000000,0
74,6:10:00,7142,external_origin,W,T,10.000000,0
74,6:10:00,7142,external_origin,W,R,2.000000,0
74,6:10:00,7142,external_origin,N,L,3.000000,0
74,6:10:00,7142,external_origin,N,T,28.000000,0
74,6:10:00,7142,external_origin,N,TR,12.000000,0
74,6:10:00,7142,external_origin,S,L,1.000000,0
74,6:10:00,7142,external_origin,S,T,5.000000,0
74,6:10:00,7142,external_origin,S,TR,8.000000,0
75,6:15:00,7243,external_origin,E,L,0.000000,0
75,6:15:00,7243,external_origin,E,T,32.000000,0
75,6:15:00,7243,external_origin,E,TR,8.000000,0
75,6:15:00,7243,internal_destination,W,T,12.000000,0
75,6:15:00,7243,internal_destination,W,TR,4.000000,0
75,6:15:00,7243,external_origin,N,L,0.000000,0
75,6:15:00,7243,external_origin,N,TR,2.000000,0
75,6:15:00,7243,external_origin,S,L,0.000000,0
75,6:15:00,7243,external_origin,S,TR,2.000000,0
75,6:15:00,7142,internal_destination,E,L,5.000000,0
75,6:15:00,7142,internal_destination,E,T,32.000000,0
75,6:15:00,7142,internal_destination,E,R,2.000000,0
75,6:15:00,7142,external_origin,W,L,3.000000,0
75,6:15:00,7142,external_origin,W,T,13.000000,0
75,6:15:00,7142,external_origin,W,R,2.000000,0
75,6:15:00,7142,external_origin,N,L,2.000000,0
75,6:15:00,7142,external_origin,N,T,25.000000,0
75,6:15:00,7142,external_origin,N,TR,12.000000,0
75,6:15:00,7142,external_origin,S,L,1.000000,0
75,6:15:00,7142,external_origin,S,T,4.000000,0
75,6:15:00,7142,external_origin,S,TR,6.000000,0
76,6:20:00,7243,external_origin,E,L,1.000000,0
76,6:20:00,7243,external_origin,E,T,31.000000,0
76,6:20:00,7243,external_origin,E,TR,8.000000,0
76,6:20:00,7243,internal_destination,W,T,13.000000,0
76,6:20:00,7243,internal_destination,W,TR,4.000000,0
76,6:20:00,7243,external_origin,N,L,0.000000,0
76,6:20:00,7243,external_origin,N,TR,4.000000,0
76,6:20:00,7243,external_origin,S,L,1.000000,0
76,6:20:00,7243,external_origin,S,TR,1.000000,0
76,6:20:00,7142,internal_destination,E,L,4.000000,0
76,6:20:00,7142,internal_destination,E,T,32.000000,0
76,6:20:00,7142,internal_destination,E,R,2.000000,0
76,6:20:00,7142,external_origin,W,L,2.000000,0
76,6:20:00,7142,external_origin,W,T,14.000000,0
76,6:20:00,7142,external_origin,W,R,3.000000,0
76,6:20:00,7142,external_origin,N,L,2.000000,0
76,6:20:00,7142,external_origin,N,T,28.000000,0
76,6:20:00,7142,external_origin,N,TR,13.000000,0
76,6:20:00,7142,external_origin,S,L,2.000000,0
76,6:20:00,7142,external_origin,S,T,4.000000,0
76,6:20:00,7142,external_origin,S,TR,5.000000,0
77,6:25:00,7243,external_origin,E,L,0.000000,0
77,6:25:00,7243,external_origin,E,T,32.000000,0
77,6:25:00,7243,external_origin,E,TR,7.000000,0
77,6:25:00,7243,internal_destination,W,T,10.000000,0
77,6:25:00,7243,internal_destination,W,TR,3.000000,0
77,6:25:00,7243,external_origin,N,L,0.000000,0
77,6:25:00,7243,external_origin,N,TR,3.000000,0
77,6:25:00,7243,external_origin,S,L,2.000000,0
77,6:25:00,7243,external_origin,S,TR,2.000000,0
77,6:25:00,7142,internal_destination,E,L,5.000000,0
77,6:25:00,7142,internal_destination,E,T,31.000000,0
77,6:25:00,7142,internal_destination,E,R,2.000000,0
77,6:25:00,7142,external_origin,W,L,2.000000,0
77,6:25:00,7142,external_origin,W,T,15.000000,0
77,6:25:00,7142,external_origin,W,R,3.000000,0
77,6:25:00,7142,external_origin,N,L,3.000000,0
77,6:25:00,7142,external_origin,N,T,32.000000,0
77,6:25:00,7142,external_origin,N,TR,16.000000,0
77,6:25:00,7142,external_origin,S,L,1.000000,0
77,6:25:00,7142,external_origin,S,T,5.000000,0
77,6:25:00,7142,external_origin,S,TR,7.000000,0
78,6:30:00,7243,external_origin,E,L,0.000000,0
78,6:30:00,7243,external_origin,E,T,45.000000,0
78,6:30:00,7243,external_origin,E,TR,11.000000,0
78,6:30:00,7243,internal_destination,W,T,15.000000,0
78,6:30:00,7243,internal_destination,W,TR,4.000000,0
78,6:30:00,7243,external_origin,N,L,0.000000,0
78,6:30:00,7243,external_origin,N,TR,5.000000,0
78,6:30:00,7243,external_origin,S,L,1.000000,0
78,6:30:00,7243,external_origin,S,TR,2.000000,0
78,6:30:00,7142,internal_destination,E,L,3.000000,0
78,6:30:00,7142,internal_destination,E,T,43.000000,0
78,6:30:00,7142,internal_destination,E,R,3.000000,0
78,6:30:00,7142,external_origin,W,L,2.000000,0
78,6:30:00,7142,external_origin,W,T,13.000000,0
78,6:30:00,7142,external_origin,W,R,2.000000,0
78,6:30:00,7142,external_origin,N,L,2.000000,0
78,6:30:00,7142,external_origin,N,T,31.000000,0
78,6:30:00,7142,external_origin,N,TR,14.000000,0
78,6:30:00,7142,external_origin,S,L,2.000000,0
78,6:30:00,7142,external_origin,S,T,4.000000,0
78,6:30:00,7142,external_origin,S,TR,6.000000,0
79,6:35:00,7243,external_origin,E,L,0.000000,0
79,6:35:00,7243,external_origin,E,T,43.000000,0
79,6:35:00,7243,external_origin,E,TR,11.000000,0
79,6:35:00,7243,internal_destination,W,T,14.000000,0
79,6:35:00,7243,internal_destination,W,TR,4.000000,0
79,6:35:00,7243,external_origin,N,L,0.000000,0
79,6:35:00,7243,external_origin,N,TR,3.000000,0
79,6:35:00,7243,external_origin,S,L,1.000000,0
79,6:35:00,7243,external_origin,S,TR,2.000000,0
79,6:35:00,7142,internal_destination,E,L,3.000000,0
79,6:35:00,7142,internal_destination,E,T,37.000000,0
79,6:35:00,7142,internal_destination,E,R,2.000000,0
79,6:35:00,7142,external_origin,W,L,2.000000,0
79,6:35:00,7142,external_origin,W,T,13.000000,0
79,6:35:00,7142,external_origin,W,R,3.000000,0
79,6:35:00,7142,external_origin,N,L,4.000000,0
79,6:35:00,7142,external_origin,N,T,46.000000,0
79,6:35:00,7142,external_origin,N,TR,19.000000,0
79,6:35:00,7142,external_origin,S,L,2.000000,0
79,6:35:00,7142,external_origin,S,T,8.000000,0
79,6:35:00,7142,external_origin,S,TR,10.000000,0
80,6:40:00,7243,external_origin,E,L,1.000000,0
80,6:40:00,7243,external_origin,E,T,59.000000,0
80,6:40:00,7243,external_origin,E,TR,15.000000,0
80,6:40:00,7243,internal_destination,W,T,17.000000,0
80,6:40:00,7243,internal_destination,W,TR,5.000000,0
80,6:40:00,7243,external_origin,N,L,0.000000,0
80,6:40:00,7243,external_origin,N,TR,4.000000,0
80,6:40:00,7243,external_origin,S,L,2.000000,0
80,6:40:00,7243,external_origin,S,TR,3.000000,0
80,6:40:00,7142,internal_destination,E,L,5.000000,0
80,6:40:00,7142,internal_destination,E,T,57.000000,0
80,6:40:00,7142,internal_destination,E,R,3.000000,0
80,6:40:00,7142,external_origin,W,L,2.000000,0
80,6:40:00,7142,external_origin,W,T,19.000000,0
80,6:40:00,7142,external_origin,W,R,4.000000,0
80,6:40:00,7142,external_origin,N,L,3.000000,0
80,6:40:00,7142,external_origin,N,T,36.000000,0
80,6:40:00,7142,external_origin,N,TR,17.000000,0
80,6:40:00,7142,external_origin,S,L,3.000000,0
80,6:40:00,7142,external_origin,S,T,5.000000,0
80,6:40:00,7142,external_origin,S,TR,8.000000,0
81,6:45:00,7243,external_origin,E,L,1.000000,0
81,6:45:00,7243,external_origin,E,T,50.000000,0
81,6:45:00,7243,external_origin,E,TR,14.000000,0
81,6:45:00,7243,internal_destination,W,T,13.000000,0
81,6:45:00,7243,internal_destination,W,TR,5.000000,0
81,6:45:00,7243,external_origin,N,L,0.000000,0
81,6:45:00,7243,external_origin,N,TR,4.000000,0
81,6:45:00,7243,external_origin,S,L,0.000000,0
81,6:45:00,7243,external_origin,S,TR,2.000000,0
81,6:45:00,7142,internal_destination,E,L,3.000000,0
81,6:45:00,7142,internal_destination,E,T,37.000000,0
81,6:45:00,7142,internal_destination,E,R,3.000000,0
81,6:45:00,7142,external_origin,W,L,1.000000,0
81,6:45:00,7142,external_origin,W,T,13.000000,0
81,6:45:00,7142,external_origin,W,R,2.000000,0
81,6:45:00,7142,external_origin,N,L,4.000000,0
81,6:45:00,7142,external_origin,N,T,55.000000,0
81,6:45:00,7142,external_origin,N,TR,21.000000,0
81,6:45:00,7142,external_origin,S,L,3.000000,0
81,6:45:00,7142,external_origin,S,T,8.000000,0
81,6:45:00,7142,external_origin,S,TR,11.000000,0
82,6:50:00,7243,external_origin,E,L,1.000000,0
82,6:50:00,7243,external_origin,E,T,58.000000,0
82,6:50:00,7243,external_origin,E,TR,17.000000,0
82,6:50:00,7243,internal_destination,W,T,19.000000,0
82,6:50:00,7243,internal_destination,W,TR,6.000000,0
82,6:50:00,7243,external_origin,N,L,0.000000,0
82,6:50:00,7243,external_origin,N,TR,3.000000,0
82,6:50:00,7243,external_origin,S,L,1.000000,0
82,6:50:00,7243,external_origin,S,TR,2.000000,0
82,6:50:00,7142,internal_destination,E,L,5.000000,0
82,6:50:00,7142,internal_destination,E,T,61.000000,0
82,6:50:00,7142,internal_destination,E,R,6.000000,0
82,6:50:00,7142,external_origin,W,L,3.000000,0
82,6:50:00,7142,external_origin,W,T,21.000000,0
82,6:50:00,7142,external_origin,W,R,4.000000,0
82,6:50:00,7142,external_origin,N,L,2.000000,0
82,6:50:00,7142,external_origin,N,T,39.000000,0
82,6:50:00,7142,external_origin,N,TR,16.000000,0
82,6:50:00,7142,external_origin,S,L,3.000000,0
82,6:50:00,7142,external_origin,S,T,7.000000,0
82,6:50:00,7142,external_origin,S,TR,10.000000,0
83,6:55:00,7243,external_origin,E,L,1.000000,0
83,6:55:00,7243,external_origin,E,T,35.000000,0
83,6:55:00,7243,external_origin,E,TR,9.000000,0
83,6:55:00,7243,internal_destination,W,T,10.000000,0
83,6:55:00,7243,internal_destination,W,TR,3.000000,0
83,6:55:00,7243,external_origin,N,L,0.000000,0
83,6:55:00,7243,external_origin,N,TR,5.000000,0
83,6:55:00,7243,external_origin,S,L,2.000000,0
83,6:55:00,7243,external_origin,S,TR,3.000000,0
83,6:55:00,7142,internal_destination,E,L,3.000000,0
83,6:55:00,7142,internal_destination,E,T,34.000000,0
83,6:55:00,7142,internal_destination,E,R,3.000000,0
83,6:55:00,7142,external_origin,W,L,2.000000,0
83,6:55:00,7142,external_origin,W,T,12.000000,0
83,6:55:00,7142,external_origin,W,R,4.000000,0
83,6:55:00,7142,external_origin,N,L,5.000000,0
83,6:55:00,7142,external_origin,N,T,54.000000,0
83,6:55:00,7142,external_origin,N,TR,22.000000,0
83,6:55:00,7142,external_origin,S,L,4.000000,0
83,6:55:00,7142,external_origin,S,T,9.000000,0
83,6:55:00,7142,external_origin,S,TR,10.000000,0
84,7:00:00,7243,external_origin,E,L,1.000000,0
84,7:00:00,7243,external_origin,E,T,53.000000,0
84,7:00:00,7243,external_origin,E,TR,15.000000,0
84,7:00:00,7243,internal_destination,W,T,18.000000,0
84,7:00:00,7243,internal_destination,W,TR,6.000000,0
84,7:00:00,7243,external_origin,N,L,0.000000,0
84,7:00:00,7243,external_origin,N,TR,4.000000,0
84,7:00:00,7243,external_origin,S,L,1.000000,0
84,7:00:00,7243,external_origin,S,TR,4.000000,0
84,7:00:00,7142,internal_destination,E,L,5.000000,0
84,7:00:00,7142,internal_destination,E,T,47.000000,0
84,7:00:00,7142,internal_destination,E,R,5.000000,0
84,7:00:00,7142,external_origin,W,L,3.000000,0
84,7:00:00,7142,external_origin,W,T,19.000000,0
84,7:00:00,7142,external_origin,W,R,4.000000,0
84,7:00:00,7142,external_origin,N,L,4.000000,0
84,7:00:00,7142,external_origin,N,T,32.000000,0
84,7:00:00,7142,external_origin,N,TR,13.000000,0
84,7:00:00,7142,external_origin,S,L,2.000000,0
84,7:00:00,7142,external_origin,S,T,6.000000,0
84,7:00:00,7142,external_origin,S,TR,9.000000,0
85,7:05:00,7243,external_origin,E,L,1.000000,0
85,7:05:00,7243,external_origin,E,T,42.000000,0
85,7:05:00,7243,external_origin,E,TR,14.000000,0
85,7:05:00,7243,internal_destination,W,T,16.000000,0
85,7:05:00,7243,internal_destination,W,TR,5.000000,0
85,7:05:00,7243,external_origin,N,L,0.000000,0
85,7:05:00,7243,external_origin,N,TR,5.000000,0
85,7:05:00,7243,external_origin,S,L,1.000000,0
85,7:05:00,7243,external_origin,S,TR,3.000000,0
85,7:05:00,7142,internal_destination,E,L,4.000000,0
85,7:05:00,7142,internal_destination,E,T,36.000000,0
85,7:05:00,7142,internal_destination,E,R,3.000000,0
85,7:05:00,7142,external_origin,W,L,3.000000,0
85,7:05:00,7142,external_origin,W,T,14.000000,0
85,7:05:00,7142,external_origin,W,R,3.000000,0
85,7:05:00,7142,external_origin,N,L,5.000000,0
85,7:05:00,7142,external_origin,N,T,45.000000,0
85,7:05:00,7142,external_origin,N,TR,18.000000,0
85,7:05:00,7142,external_origin,S,L,3.000000,0
85,7:05:00,7142,external_origin,S,T,9.000000,0
85,7:05:00,7142,external_origin,S,TR,11.000000,0
86,7:10:00,7243,external_origin,E,L,1.000000,0
86,7:10:00,7243,external_origin,E,T,59.000000,0
86,7:10:00,7243,external_origin,E,TR,19.000000,0
86,7:10:00,7243,internal_destination,W,T,20.000000,0
86,7:10:00,7243,internal_destination,W,TR,8.000000,0
86,7:10:00,7243,external_origin,N,L,0.000000,0
86,7:10:00,7243,external_origin,N,TR,4.000000,0
86,7:10:00,7243,external_origin,S,L,2.000000,0
86,7:10:00,7243,external_origin,S,TR,3.000000,0
86,7:10:00,7142,internal_destination,E,L,5.000000,0
86,7:10:00,7142,internal_destination,E,T,59.000000,0
86,7:10:00,7142,internal_destination,E,R,5.000000,0
86,7:10:00,7142,external_origin,W,L,4.000000,0
86,7:10:00,7142,external_origin,W,T,23.000000,0
86,7:10:00,7142,external_origin,W,R,4.000000,0
86,7:10:00,7142,external_origin,N,L,3.000000,0
86,7:10:00,7142,external_origin,N,T,31.000000,0
86,7:10:00,7142,external_origin,N,TR,14.000000,0
86,7:10:00,7142,external_origin,S,L,2.000000,0
86,7:10:00,7142,external_origin,S,T,7.000000,0
86,7:10:00,7142,external_origin,S,TR,10.000000,0
87,7:15:00,7243,external_origin,E,L,1.000000,0
87,7:15:00,7243,external_origin,E,T,42.000000,0
87,7:15:00,7243,external_origin,E,TR,13.000000,0
87,7:15:00,7243,internal_destination,W,T,12.000000,0
87,7:15:00,7243,internal_destination,W,TR,5.000000,0
87,7:15:00,7243,external_origin,N,L,0.000000,0
87,7:15:00,7243,external_origin,N,TR,5.000000,0
87,7:15:00,7243,external_origin,S,L,1.000000,0
87,7:15:00,7243,external_origin,S,TR,3.000000,0
87,7:15:00,7142,internal_destination,E,L,3.000000,0
87,7:15:00,7142,internal_destination,E,T,39.000000,0
87,7:15:00,7142,internal_destination,E,R,4.000000,0
87,7:15:00,7142,external_origin,W,L,2.000000,0
87,7:15:00,7142,external_origin,W,T,14.000000,0
87,7:15:00,7142,external_origin,W,R,3.000000,0
